0    0.03
0.025025    0.0299978
0.0500501    0.0299917
0.0750751    0.0299839
0.1001    0.0299769
0.125125    0.0299731
0.15015    0.029974
0.175175    0.02998
0.2002    0.02999
0.225225    0.0300019
0.25025    0.0300129
0.275275    0.0300204
0.3003    0.0300227
0.325325    0.0300193
0.35035    0.0300111
0.375375    0.0300004
0.4004    0.0299899
0.425425    0.0299821
0.45045    0.029979
0.475475    0.0299812
0.500501    0.0299879
0.525526    0.0299972
0.550551    0.0300067
0.575576    0.030014
0.600601    0.0300172
0.625626    0.0300158
0.650651    0.0300103
0.675676    0.0300023
0.700701    0.029994
0.725726    0.0299875
0.750751    0.0299844
0.775776    0.0299854
0.800801    0.0299899
0.825826    0.0299966
0.850851    0.0300036
0.875876    0.0300091
0.900901    0.0300118
0.925926    0.030011
0.950951    0.0300073
0.975976    0.0300018
1.001    0.029996
1.02603    0.0299915
1.05105    0.0299893
1.07608    0.0299898
1.1011    0.0299928
1.12613    0.0299971
1.15115    0.0300016
1.17618    0.0300052
1.2012    0.0300068
1.22623    0.0300064
1.25125    0.0300042
1.27628    0.030001
1.3013    0.0299977
1.32633    0.0299952
1.35135    0.029994
1.37638    0.0299942
1.4014    0.0299956
1.42643    0.0299977
1.45145    0.0299998
1.47648    0.0300013
1.5015    0.030002
1.52653    0.0300018
1.55155    0.0300012
1.57658    0.0300002
1.6016    0.0299994
1.62663    0.0299989
1.65165    0.0299988
1.67668    0.0299988
1.7017    0.0299988
1.72673    0.0299985
1.75175    0.0299981
1.77678    0.0299975
1.8018    0.0299971
1.82683    0.0299972
1.85185    0.0299978
1.87688    0.0299992
1.9019    0.0300009
1.92693    0.0300025
1.95195    0.0300035
1.97698    0.0300035
2.002    0.0300022
2.02703    0.0299999
2.05205    0.029997
2.07708    0.0299943
2.1021    0.0299927
2.12713    0.0299927
2.15215    0.0299944
2.17718    0.0299977
2.2022    0.0300016
2.22723    0.0300053
2.25225    0.0300075
2.27728    0.0300077
2.3023    0.0300056
2.32733    0.0300016
2.35235    0.0299967
2.37738    0.0299922
2.4024    0.0299894
2.42743    0.029989
2.45245    0.0299914
2.47748    0.029996
2.5025    0.0300017
2.52753    0.030007
2.55255    0.0300104
2.57758    0.030011
2.6026    0.0300084
2.62763    0.0300033
2.65265    0.029997
2.67768    0.0299911
2.7027    0.0299872
2.72773    0.0299865
2.75275    0.0299892
2.77778    0.0299946
2.8028    0.0300015
2.82783    0.0300079
2.85285    0.0300121
2.87788    0.030013
2.9029    0.0300103
2.92793    0.0300047
2.95295    0.0299975
2.97798    0.0299908
3.003    0.0299863
3.02803    0.0299852
3.05305    0.0299879
3.07808    0.0299936
3.1031    0.030001
3.12813    0.030008
3.15315    0.0300128
3.17818    0.030014
3.2032    0.0300114
3.22823    0.0300056
3.25325    0.0299982
3.27828    0.0299911
3.3033    0.0299863
3.32833    0.0299849
3.35335    0.0299874
3.37838    0.0299931
3.4034    0.0300004
3.42843    0.0300074
3.45345    0.0300124
3.47848    0.0300139
3.5035    0.0300116
3.52853    0.0300061
3.55355    0.029999
3.57858    0.0299921
3.6036    0.0299873
3.62863    0.0299857
3.65365    0.0299878
3.67868    0.0299929
3.7037    0.0299996
3.72873    0.0300062
3.75375    0.030011
3.77878    0.0300126
3.8038    0.0300108
3.82883    0.0300061
3.85385    0.0299999
3.87888    0.0299937
3.9039    0.0299892
3.92893    0.0299876
3.95395    0.0299891
3.97898    0.0299932
4.004    0.0299989
4.02903    0.0300046
4.05405    0.0300087
4.07908    0.0300103
4.1041    0.0300091
4.12913    0.0300055
4.15415    0.0300005
4.17918    0.0299955
4.2042    0.0299918
4.22923    0.0299903
4.25425    0.0299913
4.27928    0.0299943
4.3043    0.0299985
4.32933    0.0300027
4.35435    0.0300059
4.37938    0.0300072
4.4044    0.0300066
4.42943    0.0300041
4.45445    0.0300008
4.47948    0.0299973
4.5045    0.0299948
4.52953    0.0299936
4.55455    0.0299941
4.57958    0.0299959
4.6046    0.0299984
4.62963    0.030001
4.65465    0.0300029
4.67968    0.0300038
4.7047    0.0300035
4.72973    0.0300023
4.75475    0.0300006
4.77978    0.0299989
4.8048    0.0299977
4.82983    0.0299971
4.85485    0.0299973
4.87988    0.0299979
4.9049    0.0299988
4.92993    0.0299996
4.95495    0.0300001
4.97998    0.0300003
5.00501    0.0300002
5.03003    0.0300001
5.05506    0.0300001
5.08008    0.0300002
5.10511    0.0300004
5.13013    0.0300006
5.15516    0.0300005
5.18018    0.0300001
5.20521    0.0299994
5.23023    0.0299985
5.25526    0.0299975
5.28028    0.029997
5.30531    0.0299971
5.33033    0.0299979
5.35536    0.0299993
5.38038    0.0300011
5.40541    0.0300027
5.43043    0.0300036
5.45546    0.0300036
5.48048    0.0300024
5.50551    0.0300003
5.53053    0.0299977
5.55556    0.0299955
5.58058    0.0299942
5.60561    0.0299942
5.63063    0.0299957
5.65566    0.0299984
5.68068    0.0300016
5.70571    0.0300045
5.73073    0.0300062
5.75576    0.0300062
5.78078    0.0300044
5.80581    0.0300013
5.83083    0.0299975
5.85586    0.0299941
5.88088    0.029992
5.90591    0.0299919
5.93093    0.0299938
5.95596    0.0299974
5.98098    0.0300017
6.00601    0.0300056
6.03103    0.030008
6.05606    0.0300082
6.08108    0.0300062
6.10611    0.0300023
6.13113    0.0299976
6.15616    0.0299934
6.18118    0.0299907
6.20621    0.0299903
6.23123    0.0299924
6.25626    0.0299965
6.28128    0.0300014
6.30631    0.030006
6.33133    0.0300089
6.35636    0.0300094
6.38138    0.0300073
6.40641    0.0300032
6.43143    0.0299981
6.45646    0.0299933
6.48148    0.0299902
6.50651    0.0299896
6.53153    0.0299916
6.55656    0.0299958
6.58158    0.030001
6.60661    0.0300058
6.63163    0.030009
6.65666    0.0300098
6.68168    0.0300079
6.70671    0.0300038
6.73173    0.0299987
6.75676    0.0299938
6.78178    0.0299906
6.80681    0.0299897
6.83183    0.0299915
6.85686    0.0299954
6.88188    0.0300004
6.90691    0.0300052
6.93193    0.0300084
6.95696    0.0300093
6.98198    0.0300077
7.00701    0.030004
7.03203    0.0299992
7.05706    0.0299947
7.08208    0.0299915
7.10711    0.0299906
7.13213    0.029992
7.15716    0.0299955
7.18218    0.0299999
7.20721    0.0300042
7.23223    0.0300072
7.25726    0.0300081
7.28228    0.0300069
7.30731    0.0300038
7.33233    0.0299998
7.35736    0.0299958
7.38238    0.0299931
7.40741    0.0299921
7.43243    0.0299932
7.45746    0.0299959
7.48248    0.0299994
7.50751    0.0300029
7.53253    0.0300055
7.55756    0.0300064
7.58258    0.0300055
7.60761    0.0300032
7.63263    0.0300002
7.65766    0.0299971
7.68268    0.029995
7.70771    0.0299941
7.73273    0.0299948
7.75776    0.0299966
7.78278    0.0299992
7.80781    0.0300016
7.83283    0.0300035
7.85786    0.0300042
7.88288    0.0300037
7.90791    0.0300023
7.93293    0.0300003
7.95796    0.0299984
7.98298    0.029997
8.00801    0.0299965
8.03303    0.0299968
8.05806    0.0299978
8.08308    0.0299991
8.10811    0.0300004
8.13313    0.0300014
8.15816    0.0300018
8.18318    0.0300016
8.20821    0.030001
8.23323    0.0300003
8.25826    0.0299996
8.28328    0.0299991
8.30831    0.0299989
8.33333    0.029999
8.35836    0.0299991
8.38338    0.0299993
8.40841    0.0299994
8.43343    0.0299994
8.45846    0.0299994
8.48348    0.0299994
8.50851    0.0299996
8.53353    0.0299999
8.55856    0.0300004
8.58358    0.0300009
8.60861    0.0300012
8.63363    0.0300011
8.65866    0.0300006
8.68368    0.0299997
8.70871    0.0299987
8.73373    0.0299977
8.75876    0.0299972
8.78378    0.0299973
8.80881    0.0299981
8.83383    0.0299994
8.85886    0.030001
8.88388    0.0300024
8.90891    0.0300032
8.93393    0.0300031
8.95896    0.0300021
8.98398    0.0300003
9.00901    0.0299982
9.03403    0.0299964
9.05906    0.0299954
9.08408    0.0299954
9.10911    0.0299967
9.13413    0.0299988
9.15916    0.0300014
9.18418    0.0300035
9.20921    0.0300048
9.23423    0.0300048
9.25926    0.0300034
9.28428    0.0300009
9.30931    0.0299981
9.33433    0.0299955
9.35936    0.029994
9.38438    0.029994
9.40941    0.0299955
9.43443    0.0299982
9.45946    0.0300014
9.48448    0.0300042
9.50951    0.0300059
9.53453    0.030006
9.55956    0.0300044
9.58458    0.0300016
9.60961    0.0299982
9.63463    0.0299952
9.65966    0.0299933
9.68468    0.0299931
9.70971    0.0299947
9.73473    0.0299976
9.75976    0.0300012
9.78478    0.0300044
9.80981    0.0300064
9.83483    0.0300066
9.85986    0.0300051
9.88488    0.0300021
9.90991    0.0299985
9.93493    0.0299952
9.95996    0.0299931
9.98498    0.0299928
10.01    0.0299943
10.035    0.0299972
10.0601    0.0300008
10.0851    0.0300041
10.1101    0.0300063
10.1351    0.0300067
10.1602    0.0300053
10.1852    0.0300024
10.2102    0.0299989
10.2352    0.0299957
10.2603    0.0299935
10.2853    0.0299931
10.3103    0.0299943
10.3353    0.029997
10.3604    0.0300004
10.3854    0.0300035
10.4104    0.0300056
10.4354    0.0300062
10.4605    0.030005
10.4855    0.0300025
10.5105    0.0299994
10.5355    0.0299964
10.5606    0.0299944
10.5856    0.0299938
10.6106    0.0299948
10.6356    0.0299971
10.6607    0.03
10.6857    0.0300027
10.7107    0.0300046
10.7357    0.0300052
10.7608    0.0300043
10.7858    0.0300023
10.8108    0.0299998
10.8358    0.0299973
10.8609    0.0299956
10.8859    0.029995
10.9109    0.0299957
10.9359    0.0299975
10.961    0.0299997
10.986    0.0300018
11.011    0.0300033
11.036    0.0300039
11.0611    0.0300033
11.0861    0.0300019
11.1111    0.03
11.1361    0.0299982
11.1612    0.029997
11.1862    0.0299965
11.2112    0.0299969
11.2362    0.029998
11.2613    0.0299995
11.2863    0.0300009
11.3113    0.0300019
11.3363    0.0300023
11.3614    0.030002
11.3864    0.0300012
11.4114    0.0300001
11.4364    0.0299991
11.4615    0.0299984
11.4865    0.0299982
11.5115    0.0299983
11.5365    0.0299988
11.5616    0.0299995
11.5866    0.03
11.6116    0.0300004
11.6366    0.0300006
11.6617    0.0300005
11.6867    0.0300003
11.7117    0.0300001
11.7367    0.0299999
11.7618    0.0299999
11.7868    0.0299998
11.8118    0.0299998
11.8368    0.0299998
11.8619    0.0299996
11.8869    0.0299993
11.9119    0.0299991
11.9369    0.029999
11.962    0.029999
11.987    0.0299994
12.012    0.0299999
12.037    0.0300005
12.0621    0.0300011
12.0871    0.0300014
12.1121    0.0300013
12.1371    0.0300007
12.1622    0.0299999
12.1872    0.0299989
12.2122    0.029998
12.2372    0.0299975
12.2623    0.0299977
12.2873    0.0299984
12.3123    0.0299996
12.3373    0.0300009
12.3624    0.0300021
12.3874    0.0300027
