0.01     0.3424290004     24.92916032     0.9770146407     1.022841756     5     -0.04583843089
0.012     0.3662988197     22.64248416     0.9727547915     1.027375565     5     -0.0546307966
0.014     0.3865146602     20.85930111     0.9685948615     1.031901545     5     -0.06331211468
0.016     0.4038280223     19.418017     0.964530092     0.9644283486     0.9644849314     -0.07188794224
0.018     0.4187739471     18.22119043     0.960555985     0.9604597977     0.9605153226     -0.08036362775
0.02     0.4317506297     17.20620013     0.9566682848     0.9565774155     0.9566318779     -0.08874432351
0.022     0.4430644909     16.33112769     0.9528629629     0.9527771881     0.9528305847     -0.09703499725
0.024     0.4529575405     15.56663555     0.9491362024     0.949055313     0.949107641     -0.105240443
0.026     0.4616249186     14.89096002     0.945484385     0.9454081844     0.945459442     -0.1133652914
0.028     0.4692266471     14.28806819     0.9419040778     0.9418323818     0.9418825675     -0.1214140186
0.03     0.4758957913     13.74575665     0.9383920225     0.9383246578     0.9383737707     -0.129390956
0.0310044108     0.4789292156     13.49327413     0.9366530146     0.9329170284     0.9367125257     -0.133371262
0.03150615004     0.4803710375     13.37172208     0.9357903535     0.9339223032     0.9386390563     -0.1353533455
0.03137022146     0.4799851269     13.40436278     0.9360236682     0.9336691134     0.9378357291     -0.1348167734
0.03036424862     0.4770190711     13.65285776     0.937759494     0.934535547     0.9378022568     -0.1308363528
0.02936169967     0.4738614677     13.91283666     0.9395056718     0.9395025946     0.9395400707     -0.1268526569
0.0283728603     0.4705370854     14.18240653     0.9412442438     0.9412795562     0.9412941184     -0.122906477
0.02739122061     0.4670171585     14.46469585     0.942986514     0.9429974233     0.943036766     -0.1189718659
0.02641652946     0.463291173     14.75949305     0.9447329483     0.9447428043     0.9447829324     -0.1150476873
0.02544892236     0.4593493205     15.06922031     0.9464833227     0.9464935981     0.9465333016     -0.111134365
0.0244884262     0.4551806974     15.39412857     0.948237599     0.9482478958     0.9482875881     -0.1072319016
0.0254489178     0.4593493013     15.06922178     0.946483331     0.95389945     0.9465333311     -0.1111343465
0.02640940938     0.4632630707     14.76166567     0.9447457674     0.9447289178     0.9447790631     -0.1150189562
0.02737698148     0.4669644189     14.46890337     0.9430119082     0.9430223741     0.9430453948     -0.1189146643
0.02835158843     0.470463181     14.18846767     0.9412818242     0.9412922026     0.9413154428     -0.1228213981
0.02933320843     0.4737686639     13.92030456     0.939555537     0.9395659309     0.939589291     -0.1267391945
0.03032181721     0.4768895985     13.66348579     0.9378330668     0.9378434786     0.9378669592     -0.1306680927
0.03131738812     0.4798341928     13.41695385     0.9361144326     0.9361248652     0.9361484664     -0.1346081355
0.03231989214     0.4826101801     13.18007227     0.9343996517     0.9344101081     0.9344338299     -0.1385593686
0.03332929787     0.4852248604     12.9528301     0.9326887401     0.9326992234     0.9327230655     -0.1425218416
0.03434557159     0.487685137     12.73382334     0.9309817119     0.9309922256     0.9310161874     -0.1464956076
0.03536867721     0.4899975499     12.52265327     0.9292785799     0.9292891274     0.9293132082     -0.1504807238
0.03639857636     0.4921683036     12.31939814     0.9275793553     0.9275899401     0.927614139     -0.1544772511
0.03743522839     0.4942032942     12.12314892     0.9258840473     0.9258946734     0.9259189891     -0.1584852552
0.03847859038     0.4961081316     11.9332645     0.9241926637     0.9242033348     0.924227766     -0.1625048055
0.03952861723     0.4978881609     11.75011603     0.9225052106     0.9225159309     0.9225404758     -0.1665359767
0.04058526162     0.4995484808     11.57308513     0.9208216921     0.9208324657     0.9208571226     -0.1705788479
0.04164847414     0.5010939604     11.40164378     0.9191421109     0.9191529422     0.9191777089     -0.1746335031
0.04271820326     0.5025292543     11.23554749     0.9174664677     0.9174773611     0.9175022353     -0.1787000316
0.04379439542     0.5038588168     11.07451943     0.9157947616     0.9158057217     0.9158307007     -0.1827785279
0.04487699509     0.5050869136     10.91825407     0.9141269896     0.9141380212     0.9141631023     -0.1868690919
