0    0.04
0.04004    0.04
0.0800801    0.04
0.12012    0.04
0.16016    0.04
0.2002    0.04
0.24024    0.04
0.28028    0.04
0.32032    0.04
0.36036    0.04
0.4004    0.04
0.44044    0.04
0.48048    0.04
0.520521    0.04
0.560561    0.04
0.600601    0.04
0.640641    0.04
0.680681    0.04
0.720721    0.04
0.760761    0.04
0.800801    0.0399999
0.840841    0.0399999
0.880881    0.0399999
0.920921    0.0399999
0.960961    0.0399999
1.001    0.0399999
1.04104    0.0399999
1.08108    0.0399999
1.12112    0.0399999
1.16116    0.0399999
1.2012    0.0399999
1.24124    0.0399999
1.28128    0.0399999
1.32132    0.0399999
1.36136    0.0399999
1.4014    0.0399999
1.44144    0.0399999
1.48148    0.0399999
1.52152    0.0399999
1.56156    0.0399999
1.6016    0.0399999
1.64164    0.0399999
1.68168    0.0399999
1.72172    0.0399999
1.76176    0.0399999
1.8018    0.0399999
1.84184    0.0399999
1.88188    0.0399999
1.92192    0.0399999
1.96196    0.0399999
2.002    0.0399999
2.04204    0.0399999
2.08208    0.0399999
2.12212    0.0399999
2.16216    0.0399999
2.2022    0.0399999
2.24224    0.0399999
2.28228    0.0399998
2.32232    0.0399998
2.36236    0.0399998
2.4024    0.0399998
2.44244    0.0399998
2.48248    0.0399998
2.52252    0.0399998
2.56256    0.0399998
2.6026    0.0399998
2.64264    0.0399998
2.68268    0.0399998
2.72272    0.0399998
2.76276    0.0399998
2.8028    0.0399998
2.84284    0.0399998
2.88288    0.0399998
2.92292    0.0399998
2.96296    0.0399998
3.003    0.0399998
3.04304    0.0399998
3.08308    0.0399998
3.12312    0.0399998
3.16316    0.0399998
3.2032    0.0399998
3.24324    0.0399998
3.28328    0.0399998
3.32332    0.0399998
3.36336    0.0399998
3.4034    0.0399998
3.44344    0.0399998
3.48348    0.0399998
3.52352    0.0399998
3.56356    0.0399998
3.6036    0.0399997
3.64364    0.0399997
3.68368    0.0399997
3.72372    0.0399997
3.76376    0.0399997
3.8038    0.0399997
3.84384    0.0399997
3.88388    0.0399997
3.92392    0.0399997
3.96396    0.0399997
4.004    0.0399997
4.04404    0.0399997
4.08408    0.0399997
4.12412    0.0399997
4.16416    0.0399997
4.2042    0.0399997
4.24424    0.0399997
4.28428    0.0399997
4.32432    0.0399997
4.36436    0.0399997
4.4044    0.0399997
4.44444    0.0399997
4.48448    0.0399997
4.52452    0.0399997
4.56456    0.0399997
4.6046    0.0399997
4.64464    0.0399997
4.68468    0.0399997
4.72472    0.0399997
4.76476    0.0399997
4.8048    0.0399997
4.84484    0.0399997
4.88488    0.0399996
4.92492    0.0399996
4.96496    0.0399996
5.00501    0.0399996
5.04505    0.0399996
5.08509    0.0399996
5.12513    0.0399996
5.16517    0.0399996
5.20521    0.0399996
5.24525    0.0399996
5.28529    0.0399996
5.32533    0.0399996
5.36537    0.0399996
5.40541    0.0399996
5.44545    0.0399996
5.48549    0.0399996
5.52553    0.0399996
5.56557    0.0399996
5.60561    0.0399996
5.64565    0.0399996
5.68569    0.0399996
5.72573    0.0399996
5.76577    0.0399996
5.80581    0.0399996
5.84585    0.0399996
5.88589    0.0399996
5.92593    0.0399996
5.96597    0.0399996
6.00601    0.0399995
6.04605    0.0399995
6.08609    0.0399995
6.12613    0.0399995
6.16617    0.0399995
6.20621    0.0399995
6.24625    0.0399995
6.28629    0.0399995
6.32633    0.0399995
6.36637    0.0399995
6.40641    0.0399995
6.44645    0.0399995
6.48649    0.0399995
6.52653    0.0399995
6.56657    0.0399995
6.60661    0.0399995
6.64665    0.0399995
6.68669    0.0399995
6.72673    0.0399995
6.76677    0.0399995
6.80681    0.0399995
6.84685    0.0399995
6.88689    0.0399995
6.92693    0.0399995
6.96697    0.0399995
7.00701    0.0399995
7.04705    0.0399995
7.08709    0.0399994
7.12713    0.0399994
7.16717    0.0399994
7.20721    0.0399994
7.24725    0.0399994
7.28729    0.0399994
7.32733    0.0399994
7.36737    0.0399994
7.40741    0.0399994
7.44745    0.0399994
7.48749    0.0399994
7.52753    0.0399994
7.56757    0.0399994
7.60761    0.0399994
7.64765    0.0399994
7.68769    0.0399994
7.72773    0.0399994
7.76777    0.0399994
7.80781    0.0399994
7.84785    0.0399994
7.88789    0.0399994
7.92793    0.0399994
7.96797    0.0399994
8.00801    0.0399994
8.04805    0.0399994
8.08809    0.0399993
8.12813    0.0399993
8.16817    0.0399993
8.20821    0.0399993
8.24825    0.0399993
8.28829    0.0399993
8.32833    0.0399993
8.36837    0.0399993
8.40841    0.0399993
8.44845    0.0399993
8.48849    0.0399993
8.52853    0.0399993
8.56857    0.0399993
8.60861    0.0399993
8.64865    0.0399993
8.68869    0.0399993
8.72873    0.0399993
8.76877    0.0399993
8.80881    0.0399993
8.84885    0.0399993
8.88889    0.0399993
8.92893    0.0399993
8.96897    0.0399993
9.00901    0.0399992
9.04905    0.0399992
9.08909    0.0399992
9.12913    0.0399992
9.16917    0.0399992
9.20921    0.0399992
9.24925    0.0399992
9.28929    0.0399992
9.32933    0.0399992
9.36937    0.0399992
9.40941    0.0399992
9.44945    0.0399992
9.48949    0.0399992
9.52953    0.0399992
9.56957    0.0399992
9.60961    0.0399992
9.64965    0.0399992
9.68969    0.0399992
9.72973    0.0399992
9.76977    0.0399992
9.80981    0.0399992
9.84985    0.0399992
9.88989    0.0399991
9.92993    0.0399991
9.96997    0.0399991
10.01    0.0399991
10.0501    0.0399991
10.0901    0.0399991
10.1301    0.0399991
10.1702    0.0399991
10.2102    0.0399991
10.2503    0.0399991
10.2903    0.0399991
10.3303    0.0399991
10.3704    0.0399991
10.4104    0.0399991
10.4505    0.0399991
10.4905    0.0399991
10.5305    0.0399991
10.5706    0.0399991
10.6106    0.0399991
10.6507    0.0399991
10.6907    0.0399991
10.7307    0.039999
10.7708    0.039999
10.8108    0.039999
10.8509    0.039999
10.8909    0.039999
10.9309    0.039999
10.971    0.039999
11.011    0.039999
11.0511    0.039999
11.0911    0.039999
11.1311    0.039999
11.1712    0.039999
11.2112    0.039999
11.2513    0.039999
11.2913    0.039999
11.3313    0.039999
11.3714    0.039999
11.4114    0.039999
11.4515    0.039999
11.4915    0.039999
11.5315    0.0399989
11.5716    0.0399989
11.6116    0.0399989
11.6517    0.0399989
11.6917    0.0399989
11.7317    0.0399989
11.7718    0.0399989
11.8118    0.0399989
11.8519    0.0399989
11.8919    0.0399989
11.9319    0.0399989
11.972    0.0399989
12.012    0.0399989
12.0521    0.0399989
12.0921    0.0399989
12.1321    0.0399989
12.1722    0.0399989
12.2122    0.0399989
12.2523    0.0399989
12.2923    0.0399988
12.3323    0.0399988
12.3724    0.0399988
12.4124    0.0399988
12.4525    0.0399988
12.4925    0.0399988
12.5325    0.0399988
12.5726    0.0399988
12.6126    0.0399988
12.6527    0.0399988
12.6927    0.0399988
12.7327    0.0399988
12.7728    0.0399988
12.8128    0.0399988
12.8529    0.0399988
12.8929    0.0399988
12.9329    0.0399988
12.973    0.0399988
13.013    0.0399988
13.0531    0.0399987
13.0931    0.0399987
13.1331    0.0399987
13.1732    0.0399987
13.2132    0.0399987
13.2533    0.0399987
13.2933    0.0399987
13.3333    0.0399987
13.3734    0.0399987
13.4134    0.0399987
13.4535    0.0399987
13.4935    0.0399987
13.5335    0.0399987
13.5736    0.0399987
13.6136    0.0399987
13.6537    0.0399987
13.6937    0.0399987
13.7337    0.0399986
13.7738    0.0399986
13.8138    0.0399986
13.8539    0.0399986
13.8939    0.0399986
13.9339    0.0399986
13.974    0.0399986
14.014    0.0399986
14.0541    0.0399986
14.0941    0.0399986
14.1341    0.0399986
14.1742    0.0399986
14.2142    0.0399986
14.2543    0.0399986
14.2943    0.0399986
14.3343    0.0399986
14.3744    0.0399986
14.4144    0.0399986
14.4545    0.0399985
14.4945    0.0399985
14.5345    0.0399985
14.5746    0.0399985
14.6146    0.0399985
14.6547    0.0399985
14.6947    0.0399985
14.7347    0.0399985
14.7748    0.0399985
14.8148    0.0399985
14.8549    0.0399985
14.8949    0.0399985
14.9349    0.0399985
14.975    0.0399985
15.015    0.0399985
15.0551    0.0399985
15.0951    0.0399984
15.1351    0.0399984
15.1752    0.0399984
15.2152    0.0399984
15.2553    0.0399984
15.2953    0.0399984
15.3353    0.0399984
15.3754    0.0399984
15.4154    0.0399984
15.4555    0.0399984
15.4955    0.0399984
15.5355    0.0399984
15.5756    0.0399984
15.6156    0.0399984
15.6557    0.0399984
15.6957    0.0399984
15.7357    0.0399983
15.7758    0.0399983
15.8158    0.0399983
15.8559    0.0399983
15.8959    0.0399983
15.9359    0.0399983
15.976    0.0399983
16.016    0.0399983
16.0561    0.0399983
16.0961    0.0399983
16.1361    0.0399983
16.1762    0.0399983
16.2162    0.0399983
16.2563    0.0399983
16.2963    0.0399983
16.3363    0.0399983
16.3764    0.0399982
16.4164    0.0399982
16.4565    0.0399982
16.4965    0.0399982
16.5365    0.0399982
16.5766    0.0399982
16.6166    0.0399982
16.6567    0.0399982
16.6967    0.0399982
16.7367    0.0399982
16.7768    0.0399982
16.8168    0.0399982
16.8569    0.0399982
16.8969    0.0399982
16.9369    0.0399982
16.977    0.0399981
17.017    0.0399981
17.0571    0.0399981
17.0971    0.0399981
17.1371    0.0399981
17.1772    0.0399981
17.2172    0.0399981
17.2573    0.0399981
17.2973    0.0399981
17.3373    0.0399981
17.3774    0.0399981
17.4174    0.0399981
